date,AAPL,AMZN,HD,IBM,KO,MSFT,WMT,ADBE,COST,BA
20020531,-0.039967,0.092271,-0.100927,-0.039518,0.000901,-0.025832,-0.031507,-0.096597,-0.023134,-0.043722
20020628,-0.239485,-0.108612,-0.118973,-0.105034,0.007919,0.074445,0.016821,-0.210526,-0.016552,0.0551
20020731,-0.138826,-0.110215,-0.15927,-0.022222,-0.108214,-0.122852,-0.105981,-0.159298,-0.0971,-0.077333
20020830,-0.033421,0.033266,0.066386,0.070739,0.021225,0.022926,0.087434,-0.161102,-0.04187,-0.107177
20020930,-0.016949,0.066265,-0.20741,-0.226453,-0.059608,-0.108802,-0.079282,-0.049751,-0.031128,-0.079309
20021031,0.108276,0.215317,0.106513,0.353799,-0.030859,0.222451,0.08753,0.237696,0.048193,-0.128333
20021129,-0.03547,0.206095,-0.085873,0.101089,-0.018072,0.078736,0.006536,0.249154,-0.04804,0.144538
20021231,-0.075484,-0.191006,-0.090151,-0.108375,-0.039439,-0.103675,-0.062894,-0.160142,-0.131269,-0.031131
20030131,0.002093,0.156697,-0.129892,0.009032,-0.077099,-0.082012,-0.053653,0.06528,0.028867,-0.042437
20030228,0.045265,0.007323,0.12201,-0.003197,-0.005932,-0.001264,0.005439,0.040878,0.057153,-0.127572
20030331,-0.057961,0.182644,0.038806,0.006158,0.006464,0.021519,0.082605,0.121091,-0.016055,-0.090711
20030430,0.005658,0.10219,0.154762,0.082494,-0.001976,0.055762,0.082452,0.120013,0.152514,0.088587
20030530,0.262307,0.250958,0.154995,0.036985,0.12797,-0.037167,-0.065874,0.022879,0.076279,0.124267
20030630,0.061838,0.011981,0.01939,-0.062926,0.018433,0.041853,0.020148,-0.092016,-0.01745,0.119009
20030731,0.105981,0.146476,-0.057971,-0.015152,-0.031028,0.030031,0.041737,0.02058,0.010656,-0.034965
20030829,0.072581,0.112392,0.030769,0.009354,-0.032244,0.004165,0.058308,0.186373,-0.128143,0.128925
20030930,-0.083591,0.045553,-0.009639,0.077064,-0.012868,0.048265,-0.05611,0.014422,-0.034109,-0.08184
20031031,0.10473,0.12389,0.163893,0.013019,0.080075,-0.059712,0.055506,0.110942,0.138042,0.121177
20031128,-0.086501,-0.008451,-0.008363,0.011846,0.002155,-0.01645,-0.056149,-0.055987,0.010437,-0.002598
20031231,0.021999,-0.025014,-0.034548,0.023636,0.091398,0.064566,-0.046549,-0.053982,0.037968,0.097682
20040130,0.055685,-0.042189,-0.000564,0.070673,-0.029754,0.01023,0.01508,-0.019959,-0.006455,-0.009255
20040227,0.060284,-0.146627,0.023682,-0.027512,0.014622,-0.040506,0.106035,-0.027415,0.051976,0.038802
20040331,0.130435,0.006278,0.028918,-0.04829,0.006805,-0.060309,0.002183,0.055034,-0.032167,-0.053032
20040430,-0.046598,0.007394,-0.058084,-0.039961,0.005368,0.048135,-0.045066,0.05598,-0.002925,0.039445
20040528,0.088441,0.112385,0.020745,0.004764,0.015424,0.003827,-0.022281,0.075422,0.010667,0.072851
20040630,0.159658,0.12165,-0.020044,-0.004967,-0.016943,0.08883,-0.053293,0.0419,0.086544,0.115502
20040730,-0.006146,-0.284559,-0.042045,-0.012252,-0.131141,-0.002451,0.004738,-0.092903,-0.011413,-0.006655
20040831,0.066481,-0.020041,0.084223,-0.027334,0.01938,-0.041769,-0.006414,0.087482,0.011299,0.028966
20040930,0.123514,0.071316,0.07221,0.012398,-0.104227,0.012821,0.010063,0.078483,0.008258,-0.01149
20041029,0.352258,-0.164709,0.047959,0.046769,0.015231,0.011573,0.013534,0.132606,0.154902,-0.03332
20041130,0.27958,0.162614,0.01631,0.050028,-0.033202,-0.041473,-0.034495,0.08085,0.013767,0.073547
20041231,-0.039523,0.116179,0.023713,0.046053,0.059272,-0.003357,0.014599,0.035997,-0.003909,-0.033601
20050131,0.194099,-0.024159,-0.034628,-0.052343,-0.003602,-0.016467,-0.007951,-0.093083,-0.023549,-0.0226
20050228,0.16671,-0.186025,-0.030053,-0.008992,0.031574,-0.042618,-0.015076,0.085237,-0.014385,0.086364
20050331,-0.07111,-0.025867,-0.044478,-0.012962,-0.026402,-0.039348,-0.029064,0.087773,-0.051728,0.063489
20050429,-0.134629,-0.055734,-0.075052,-0.16415,0.042477,0.046752,-0.05927,-0.114634,-0.080353,0.018132
20050531,0.102587,0.097342,0.112525,-0.010867,0.027394,0.019763,0.001909,0.113839,0.116909,0.073589
20050630,-0.074179,-0.06815,-0.011436,-0.017869,-0.064531,-0.037209,0.020538,-0.136171,-0.014324,0.032864
20050729,0.158653,0.364461,0.118509,0.124798,0.048144,0.030998,0.023859,0.036001,0.027722,0.000152
20050831,0.099414,-0.054264,-0.073316,-0.034028,0.005484,0.069114,-0.088956,-0.087719,-0.055906,0.015301
20050930,0.143314,0.06089,-0.054067,-0.004962,-0.018409,-0.060263,-0.025356,0.10392,-0.007143,0.013876
20051031,0.07424,-0.120088,0.076036,0.020693,-0.009493,-0.001166,0.079644,0.080402,0.122534,-0.048712
20051130,0.177635,0.215755,0.018031,0.085735,-0.002104,0.077043,0.026421,0.011163,0.032665,0.05492
20051230,0.060012,-0.027033,-0.031115,-0.075366,-0.055751,-0.055275,-0.036244,0.133395,-0.00961,0.030063
20060131,0.050355,-0.049417,0.001729,-0.010949,0.026544,0.076482,-0.014744,0.074946,0.00849,-0.027477
20060228,-0.092968,-0.164659,0.039458,-0.013038,0.014258,-0.045471,-0.016265,-0.0297,0.026057,0.06412
20060331,-0.084246,-0.024306,0.003559,0.027792,-0.002383,0.012653,0.041446,-0.093385,0.058019,0.072087
20060428,0.12229,-0.036135,-0.056028,-0.001576,0.00215,-0.112459,-0.046782,0.121602,0.004985,0.070833
20060531,-0.150874,-0.017041,-0.045329,-0.029633,0.049333,-0.062112,0.075949,-0.269643,-0.027558,-0.002397
20060630,-0.041827,0.117596,-0.061123,-0.038548,-0.022939,0.028698,-0.005779,0.060426,0.07935,-0.016096
20060731,0.18666,-0.304809,-0.030176,0.00768,0.034403,0.032618,-0.076188,-0.060935,-0.076492,-0.054816
20060831,-0.001619,0.146523,-0.0121,0.045989,0.006966,0.068163,0.004944,0.137846,-0.113154,-0.03255
20060929,0.134562,0.041842,0.057743,0.01198,-0.002901,0.064202,0.102862,0.154747,0.061765,0.052737
20061031,0.053261,0.185866,0.029225,0.1268,0.045658,0.049726,-0.000811,0.021089,0.074477,0.012809
20061130,0.130488,0.059071,0.017144,-0.004441,0.002354,0.02264,-0.064529,0.049935,-0.020232,0.108565
20061229,-0.074405,-0.021815,0.057677,0.056897,0.030322,0.01703,0.001735,0.023904,0.010899,0.003502
20070131,0.01049,-0.045362,0.014442,0.020587,-0.007668,0.03349,0.032698,-0.054718,0.062228,0.008104
20070228,-0.013064,0.039023,-0.028228,-0.062632,-0.025063,-0.087168,0.013001,0.009776,-0.004808,-0.025681
20070330,0.098097,0.016607,-0.071988,0.014203,0.028278,-0.01065,-0.028152,0.06242,-0.036679,0.018909
20070430,0.074158,0.541342,0.030757,0.084341,0.087292,0.074273,0.02066,-0.003357,-0.005015,0.046002
20070531,0.214339,0.127344,0.026406,0.042951,0.015329,0.025053,-0.006678,0.060156,0.054135,0.081613
20070629,0.007005,-0.010558,0.012349,-0.012664,-0.012833,-0.039756,0.010714,-0.088745,0.036302,-0.04404
20070731,0.079646,0.148078,-0.0554,0.051306,-0.003823,-0.016288,-0.044897,0.003487,0.021873,0.075603
20070831,0.051002,0.017443,0.03067,0.054587,0.032048,-0.008969,-0.05049,0.061057,0.032609,-0.065068
20070928,0.108247,0.165686,-0.153224,0.009512,0.068613,0.025409,0.000458,0.021287,-0.006154,0.085729
20071031,0.237701,-0.042941,-0.028668,-0.014261,0.074648,0.249491,0.035739,0.097114,0.095975,-0.060958
20071130,-0.040695,0.015816,-0.093621,-0.094213,0.005505,-0.087205,0.0595,-0.120251,0.002081,-0.061365
20071231,0.087038,0.022968,-0.056723,0.027762,-0.011755,0.059524,-0.007724,0.014001,0.035015,-0.054895
20080131,-0.31664,-0.161269,0.137342,-0.009158,-0.038618,-0.08427,0.067536,-0.182542,-0.026089,-0.048937
20080229,-0.076389,-0.17027,-0.133486,0.063019,-0.009153,-0.165647,-0.022665,-0.036645,-0.088608,-0.004689
20080331,0.147816,0.105941,0.053484,0.011242,0.041225,0.043386,0.062311,0.057652,0.049257,-0.101703
20080430,0.212195,0.102805,0.029675,0.048289,-0.032857,0.004933,0.100607,0.047766,0.09666,0.141051
20080530,0.085082,0.038026,-0.05,0.072328,-0.027348,-0.007013,-0.004139,0.18155,0.000982,-0.024629
20080630,-0.112901,-0.101568,-0.144006,-0.084215,-0.092211,-0.028602,-0.026671,-0.105992,-0.016545,-0.205992
20080731,-0.050705,0.041047,0.017506,0.079727,-0.009234,-0.065067,0.04306,0.049759,-0.106359,-0.070146
20080829,0.066562,0.058554,0.138061,-0.048836,0.011068,0.061042,0.007677,0.035792,0.069879,0.072819
20080930,-0.329558,-0.099616,-0.045354,-0.039185,0.015556,-0.021986,0.013882,-0.07845,-0.031763,-0.125229
20081031,-0.053405,-0.213304,-0.088837,-0.205113,-0.166793,-0.163357,-0.068125,-0.325057,-0.121978,-0.085963
20081128,-0.138675,-0.254018,-0.020348,-0.122298,0.063777,-0.094492,0.001254,-0.130631,-0.097176,-0.186761
20081231,-0.07899,0.200937,-0.003894,0.031373,-0.034137,-0.038576,0.003221,-0.080743,0.020012,0.000938
20090130,0.056005,0.147036,-0.064726,0.088997,-0.056329,-0.12037,-0.159472,-0.093001,-0.142286,-0.008437
20090227,-0.009098,0.101496,-0.029726,0.004146,-0.043773,-0.055556,0.044992,-0.135163,-0.059738,-0.256913
20090331,0.177024,0.133508,0.127812,0.052809,0.075887,0.137461,0.058083,0.280838,0.094001,0.131679
20090430,0.197013,0.096405,0.117148,0.065229,-0.020478,0.102885,-0.03263,0.278635,0.049223,0.125632
20090529,0.079313,-0.031421,-0.120061,0.029745,0.141928,0.031096,-0.013095,0.030347,-0.001646,0.11985
20090630,0.048745,0.072702,0.020294,-0.017501,-0.0238,0.137865,-0.026136,0.004258,-0.056472,-0.052397
20090731,0.14716,0.025102,0.097757,0.129381,0.03855,-0.010517,0.029728,0.145583,0.081258,0.009647
20090831,0.0295,-0.053288,0.052043,0.001018,-0.021469,0.048044,0.019848,-0.030845,0.029899,0.157539
20090930,0.101896,0.149895,-0.023818,0.013215,0.101087,0.043408,-0.034991,0.05156,0.105924,0.090195
20091030,0.016995,0.272601,-0.058183,0.008361,-0.007263,0.078149,0.012019,-0.003027,0.008336,-0.117267
20091130,0.060531,0.143927,0.090474,0.047591,0.072969,0.060584,0.098027,0.064967,0.053826,0.096444
20091231,0.054134,-0.010227,0.057383,0.036011,-0.003497,0.036382,-0.020165,0.048461,-0.012352,0.032818
20100129,-0.088591,-0.067722,-0.031801,-0.065011,-0.048246,-0.075459,-0.000374,-0.121805,-0.029407,0.119527
20100226,0.06538,-0.055897,0.113888,0.038974,-0.028203,0.017388,0.011978,0.072755,0.06164,0.042244
20100331,0.14847,0.146706,0.036859,0.008572,0.043247,0.021538,0.028297,0.020779,-0.020666,0.14962
20100430,0.111021,0.009796,0.089026,0.005848,-0.028182,0.042595,-0.035252,-0.050042,-0.010551,-0.002479
20100528,-0.016125,-0.084902,-0.038887,-0.028992,-0.038354,-0.155068,-0.05742,-0.045238,-0.014049,-0.113903
20100630,-0.020827,-0.129125,-0.170998,-0.01421,-0.024903,-0.10814,-0.049248,-0.176122,-0.058712,-0.022281
20100730,0.022741,0.078986,0.015675,0.039844,0.099561,0.121686,0.064905,0.086644,0.034288,0.085896
20100831,-0.055005,0.058868,-0.024202,-0.041044,0.014017,-0.090856,-0.020512,-0.035515,-0.003703,-0.102876
20100930,0.167215,0.258191,0.138749,0.089418,0.047197,0.043682,0.067411,-0.055957,0.141416,0.0885
20101029,0.060723,0.052018,-0.024621,0.070523,0.047847,0.088812,0.012145,0.076482,-0.026671,0.061617
20101130,0.03379,0.061551,-0.02233,-0.014903,0.03017,-0.052785,-0.001477,-0.012433,0.077107,-0.097254
20101231,0.03667,0.026226,0.160543,0.037466,0.041159,0.105018,-0.002958,0.107194,0.068037,0.023365
20110131,0.051959,-0.057556,0.048774,0.103843,-0.044397,-0.006628,0.039681,0.073749,-0.005124,0.064664
20110228,0.040935,0.021516,0.019037,-0.000741,0.017025,-0.041298,-0.072945,0.043873,0.041064,0.036413
20110331,-0.013314,0.039471,-0.010942,0.007351,0.03786,-0.044771,0.001347,-0.038841,-0.019655,0.026663
20110429,0.004656,0.087048,0.002428,0.046054,0.016883,0.020874,0.056292,0.011761,0.103246,0.079129
20110531,-0.006569,0.004494,-0.023419,-0.009673,-0.009635,-0.035108,0.004365,0.032191,0.019656,-0.021935
20110630,-0.03496,0.039656,-0.001654,0.015509,0.007185,0.039584,-0.037668,-0.091828,-0.015034,-0.052544
20110729,0.163285,0.088171,-0.035616,0.060041,0.0107,0.053846,-0.008092,-0.118919,-0.036805,-0.046801
20110831,-0.014469,-0.032761,-0.044374,-0.05466,0.035877,-0.029197,0.009106,-0.089137,0.003706,-0.051227
20110930,-0.009121,0.004646,-0.015279,0.017218,-0.041022,-0.064286,-0.024253,-0.042393,0.045709,-0.094975
20111031,0.061523,-0.012579,0.089139,0.055813,0.011249,0.069908,0.092871,0.216798,0.013637,0.087258
20111130,-0.055783,-0.099386,0.095531,0.018253,-0.015954,-0.039429,0.038434,-0.067664,0.024625,0.04408
20111230,0.059655,-0.099797,0.071902,-0.021915,0.040756,0.014855,0.014601,0.030999,-0.023212,0.067841
20120131,0.127111,0.123281,0.055899,0.047422,-0.034872,0.137519,0.026774,0.0948,-0.012602,0.011316
20120229,0.188311,-0.075859,0.071638,0.021443,0.034503,0.074839,-0.037158,0.062682,0.046068,0.01038
20120330,0.105284,0.126996,0.057599,0.060591,0.059405,0.016226,0.035884,0.043174,0.055078,-0.007738
20120430,-0.025969,0.145129,0.029418,-0.007525,0.031212,-0.007441,-0.037418,-0.022151,-0.028855,0.032674
20120531,-0.010702,-0.081889,-0.047306,-0.068476,-0.020833,-0.08824,0.117298,-0.074516,-0.020299,-0.09362
20120629,0.010853,0.072519,0.073977,0.013893,0.0463,0.047962,0.059253,0.042512,0.099664,0.067375
20120731,0.045822,0.021677,-0.015286,0.002045,0.03338,-0.036613,0.067556,-0.04603,0.012421,-0.005249
20120831,0.0892,0.064166,0.087581,-0.005766,-0.074257,0.045809,-0.024587,0.01263,0.017571,-0.03396
20120928,0.002803,0.024369,0.063789,0.064665,0.014171,-0.034393,0.016529,0.037256,0.023398,-0.02528
20121031,-0.107607,-0.084252,0.01673,-0.06228,-0.019773,-0.040995,0.016531,0.049021,-0.017272,0.012142
20121130,-0.016865,0.082256,0.060117,-0.022927,0.019903,-0.067449,-0.039989,0.017193,0.055776,0.054514
20121231,-0.090738,-0.004682,-0.049485,0.007787,-0.04404,0.003558,-0.052624,0.088703,-0.049942,0.01454
20130131,-0.144094,0.058317,0.081973,0.060141,0.02731,0.027717,0.025209,0.003981,0.036564,-0.019772
20130228,-0.030934,-0.004633,0.02361,-0.011031,0.039742,0.01275,0.011866,0.039122,-0.01026,0.041018
20130328,0.002855,0.008401,0.018686,0.062092,0.044421,0.028957,0.05722,0.10697,0.047586,0.116385
20130430,0.000271,-0.047581,0.051161,-0.050445,0.046736,0.15714,0.038621,0.035965,0.021864,0.064764
20130531,0.015708,0.060636,0.072393,0.027056,-0.05528,0.054381,-0.037056,-0.048137,0.011076,0.083251
20130628,-0.118303,0.031538,-0.015128,-0.08129,0.003001,-0.010172,-0.004677,0.061757,0.008565,0.034539
20130731,0.141225,0.084735,0.020137,0.020564,-0.000748,-0.078304,0.046315,0.037752,0.061952,0.025966
20130830,0.076649,-0.067193,-0.057447,-0.065474,-0.047405,0.048995,-0.063639,-0.03236,-0.047266,-0.011227
20130930,-0.021481,0.112677,0.018257,0.015965,-0.007857,-0.003593,0.013428,0.135301,0.029498,0.130677
20131031,0.096386,0.164374,0.026895,-0.032239,0.044615,0.063852,0.037723,0.043897,0.024572,0.110638
20131129,0.063837,0.081285,0.035691,0.002623,0.015668,0.076967,0.055505,0.047215,0.062966,0.028736
20131231,0.008902,0.013135,0.020702,0.043911,0.027868,-0.018883,-0.028638,0.054579,-0.051104,0.016685
20140131,-0.107697,-0.100554,-0.066675,-0.058058,-0.084483,0.011494,-0.050959,-0.011507,-0.055957,-0.082277
20140228,0.051219,0.009507,0.067404,0.048053,0.010048,0.012421,0.000268,0.159486,0.039516,0.029219
20140331,0.019953,-0.071072,-0.035353,0.039531,0.012042,0.069956,0.023159,-0.04211,-0.043836,-0.026606
20140430,0.099396,-0.095833,0.004802,0.020676,0.055096,-0.014394,0.042915,-0.061606,0.035817,0.02813
20140530,0.072718,0.027685,0.009055,-0.061638,0.002942,0.013366,-0.036884,0.046199,0.002939,0.048287
20140630,0.027662,0.03913,0.009099,-0.016761,0.035444,0.018564,-0.022144,0.121165,-0.007412,-0.059298
20140731,0.028731,-0.036302,-0.001359,0.057373,-0.072474,0.035012,-0.019848,-0.042981,0.020667,-0.053054
20140829,0.072176,0.08323,0.156463,0.003287,0.061848,0.052595,0.026094,0.038269,0.030117,0.052457
20140930,-0.017073,-0.048962,-0.018824,-0.012845,0.022531,0.020471,0.012848,-0.037691,0.035018,0.004574
20141031,0.07196,-0.052661,0.063004,-0.133962,-0.018284,0.012726,-0.002615,0.013441,0.064236,-0.019391
20141128,0.101204,0.108623,0.019278,-0.013564,0.070439,0.018317,0.147765,0.05077,0.065607,0.075654
20141231,-0.071891,-0.08354,0.056036,-0.010668,-0.05822,-0.028446,-0.018963,-0.013301,-0.002603,-0.032599
20150130,0.061424,0.142355,-0.00524,-0.04444,-0.02487,-0.130248,-0.01048,-0.035351,0.008748,0.118403
20150227,0.096449,0.072293,0.098927,0.056291,0.051737,0.085396,-0.012356,0.127905,0.027764,0.037697
20150331,-0.031372,-0.021202,-0.009935,-0.008892,-0.06351,-0.072862,-0.020017,-0.065234,0.030859,-0.005104
20150430,0.005786,0.133512,-0.058358,0.067227,0.000247,0.196409,-0.051064,0.028672,-0.055744,-0.044909
20150529,0.040991,0.017663,0.041503,-0.009574,0.009862,-0.036595,-0.048431,0.039837,-0.003216,-0.019673
20150630,-0.037266,0.011323,-0.002603,-0.041202,-0.042236,-0.057832,-0.044971,0.024276,-0.052809,-0.01281
20150731,-0.032888,0.235113,0.053091,-0.004119,0.047158,0.057758,0.014803,0.012097,0.075818,0.039288
20150831,-0.070404,-0.043383,-0.004871,-0.087042,-0.042843,-0.068094,-0.100722,-0.041712,-0.036132,-0.09357
20150930,-0.021816,-0.00195,-0.008329,-0.019744,0.020346,0.017004,0.001699,0.046455,0.032274,0.002066
20151030,0.083409,0.222724,0.070569,-0.033731,0.055583,0.189336,-0.117212,0.078326,0.093726,0.130737
20151130,-0.010042,0.06215,0.082821,-0.004712,0.006375,0.032485,0.027952,0.031581,0.02087,-0.017694
20151231,-0.110228,0.016682,-0.012175,-0.012911,0.007977,0.020791,0.041808,0.027116,0.000496,-0.005913
20160129,-0.075242,-0.131516,-0.049074,-0.093228,-0.000931,-0.00703,0.082545,-0.051203,-0.064272,-0.169168
20160229,-0.006678,-0.058739,-0.013041,0.050004,0.004893,-0.07642,-0.000301,-0.044654,-0.007213,-0.016232
20160331,0.127211,0.074423,0.075008,0.155842,0.075585,0.085495,0.032409,0.101585,0.050323,0.074124
20160429,-0.139921,0.111094,0.003448,-0.036382,-0.034275,-0.097049,-0.023653,0.004478,-0.05997,0.061919
20160531,0.065287,0.095817,-0.01322,0.053447,-0.004464,0.062763,0.058472,0.055721,0.004321,-0.064169
20160630,-0.04266,-0.00992,-0.03353,-0.012749,0.016368,-0.034528,0.031647,-0.036996,0.055589,0.029489
20160729,0.090063,0.060353,0.082622,0.058242,-0.037503,0.10768,-0.000685,0.02161,0.064824,0.029183
20160831,0.018136,0.01364,-0.029803,-0.010833,-0.004584,0.013761,-0.020968,0.045473,-0.030678,-0.031498
20160930,0.065504,0.088603,-0.040561,-0.000189,-0.025558,0.002436,0.009518,0.060893,-0.059103,0.01769
20161031,0.004334,-0.056717,-0.051834,-0.032483,0.00189,0.040278,-0.029118,-0.00949,-0.030424,0.081145
20161130,-0.026599,-0.049695,0.060569,0.055501,-0.048349,0.005674,0.005856,-0.043717,0.015148,0.057081
20161230,0.047955,-0.000933,0.036167,0.02324,0.027509,0.031198,-0.0186,0.001362,0.066618,0.034006
20170131,0.047746,0.098164,0.026104,0.051389,0.002653,0.040393,-0.034433,0.101311,0.023983,0.049717
20170228,0.128883,0.026182,0.053278,0.030369,0.009382,-0.010364,0.062781,0.043747,0.080695,0.102864
20170331,0.04869,0.04911,0.01325,-0.031587,0.011439,0.029384,0.016213,0.099628,-0.053561,-0.018698
20170428,-0.00007,0.043371,0.063134,-0.079534,0.01673,0.039478,0.043008,0.027741,0.05862,0.045064
20170531,0.063418,0.075276,-0.016592,-0.047788,0.053766,0.020158,0.045491,0.060715,0.016392,0.015149
20170630,-0.057214,-0.026764,-0.000717,0.007862,-0.013635,-0.01303,-0.03715,-0.002961,-0.113617,0.053936
20170731,0.032704,0.020434,-0.024772,-0.059546,0.022074,0.054693,0.05695,0.035704,-0.008879,0.226094
20170831,0.102669,-0.007269,0.001805,-0.011336,-0.006326,0.028473,-0.024003,0.059185,-0.011166,-0.011548
20170929,-0.060244,-0.019631,0.091346,0.014333,-0.011855,-0.003745,0.000897,-0.038541,0.048169,0.060711
20171031,0.096808,0.149717,0.013573,0.061897,0.021551,0.11666,0.117353,0.174152,-0.019539,0.01483
20171130,0.016623,0.064662,0.084691,-0.000584,-0.004567,0.011902,0.113618,0.036024,0.144959,0.072951
20171229,-0.015246,-0.006187,0.053998,-0.003572,0.002403,0.016277,0.015633,-0.034331,0.009163,0.065426
20180131,-0.010636,0.240639,0.05999,0.067006,0.037271,0.110708,0.079494,0.139922,0.047013,0.201621
20180228,0.063848,0.042429,-0.092733,-0.048076,-0.091826,-0.013051,-0.155628,0.046906,-0.020373,0.022124
20180329,-0.058051,-0.043049,-0.02211,-0.015401,0.004859,-0.026661,-0.011554,0.033233,-0.012939,-0.094779
20180430,-0.01502,0.082075,0.036804,-0.055204,-0.005066,0.024652,-0.005732,0.025546,0.04633,0.017323
20180531,0.130764,0.040539,0.00947,-0.025179,-0.00486,0.056886,-0.066923,0.12491,0.005478,0.055762
20180629,-0.009418,0.043065,0.045832,-0.011393,0.02,-0.002327,0.037679,-0.021943,0.054177,-0.04728
20180731,0.027983,0.045676,0.012404,0.037437,0.063156,0.075753,0.041798,0.003568,0.04656,0.061965
20180831,0.196227,0.132365,0.016454,0.010695,-0.044178,0.058918,0.074302,0.076958,0.065932,-0.037917
20180928,-0.008303,-0.004824,0.031778,0.032291,0.036347,0.018161,-0.020342,0.024439,0.007507,0.084921
20181031,-0.030478,-0.202192,-0.150953,-0.236625,0.036588,-0.066101,0.067831,-0.089609,-0.026609,-0.045819
